State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Haryana,Faridabad,Ballabhgarh,Onion,Other,FAQ,28/03/2025,1200,1500,1200
Haryana,Faridabad,Ballabhgarh,Tomato,Other,FAQ,28/03/2025,600,1000,800
Haryana,Fatehabad,Fatehabad,Apple,Other,Large,28/03/2025,16000,16000,16000
Haryana,Fatehabad,Fatehabad,Grapes,Other,Large,28/03/2025,7000,7000,7000
Haryana,Fatehabad,Fatehabad,Onion,Other,FAQ,28/03/2025,2000,2000,2000
Haryana,Gurgaon,Gurgaon,Orange,Other,Large,28/03/2025,5000,7000,6000
Haryana,Gurgaon,Gurgaon,"Water Melon",Other,Large,28/03/2025,1000,1400,1200
Haryana,Gurgaon,Pataudi,Cucumbar(Kheera),Other,FAQ,28/03/2025,1000,1200,1100
Haryana,Gurgaon,Pataudi,Mango,Other,Medium,28/03/2025,10000,11000,10500
Haryana,Gurgaon,Pataudi,Tomato,Other,FAQ,28/03/2025,700,1000,800
Haryana,Gurgaon,Sohna,Cauliflower,Cauliflower,FAQ,28/03/2025,800,1200,1000
Haryana,Hissar,Adampur,Mustard,Other,FAQ,28/03/2025,5000,6025,5950
Haryana,Hissar,Barwala(Hisar),Cucumbar(Kheera),Other,FAQ,28/03/2025,800,1000,900
Haryana,Hissar,Barwala(Hisar),"Karbuja(Musk Melon)",Other,Medium,28/03/2025,1500,2000,1800
Haryana,Hissar,Barwala(Hisar),"Round gourd",Other,FAQ,28/03/2025,800,1000,900
Haryana,Hissar,Hansi,Capsicum,Other,FAQ,28/03/2025,2000,3000,2500
Haryana,Hissar,Hansi,Cauliflower,Other,FAQ,28/03/2025,400,800,600
Haryana,Hissar,Hansi,"Indian Colza(Sarson)",Other,FAQ,28/03/2025,5610,5925,5725
Haryana,Hissar,Hansi,Lemon,Other,FAQ,28/03/2025,6000,10000,8000
Haryana,Hissar,Hansi,"Peas Wet",Other,FAQ,28/03/2025,2500,3500,3000
Haryana,Hissar,Hansi,Ridgeguard(Tori),Other,FAQ,28/03/2025,4000,4000,4000
Haryana,Hissar,Hansi,Tomato,Other,Non-FAQ,28/03/2025,1000,1500,1300
Haryana,Hissar,Hissar,Banana,Other,Medium,28/03/2025,1500,1500,1500
Haryana,Hissar,Hissar,Grapes,Other,Medium,28/03/2025,4500,8000,7000
Haryana,Hissar,Hissar,Onion,Other,FAQ,28/03/2025,1100,2100,1800
Haryana,Hissar,Uklana,Coriander(Leaves),Other,FAQ,28/03/2025,800,1000,1000
Haryana,Hissar,Uklana,Spinach,Spinach,FAQ,28/03/2025,600,600,600
Haryana,Jhajar,Bahadurgarh,"Bhindi(Ladies Finger)",Other,FAQ,28/03/2025,6500,7000,6800
Haryana,Jhajar,Bahadurgarh,Cabbage,Other,FAQ,28/03/2025,600,700,650
Haryana,Jhajar,Bahadurgarh,Cucumbar(Kheera),Other,FAQ,28/03/2025,1000,1200,1100
Haryana,Jhajar,Bahadurgarh,"Long Melon(Kakri)",Other,FAQ,28/03/2025,1000,1200,1100
Haryana,Jhajar,Bahadurgarh,Mango,Other,Medium,28/03/2025,12000,13000,12500
Haryana,Jhajar,Jhajjar,Onion,Other,FAQ,28/03/2025,1200,1400,1300
Haryana,Jind,Jullana,Paddy(Dhan)(Basmati),1121,FAQ,28/03/2025,3050,3980,3980
Haryana,Jind,Narwana,Apple,Other,Medium,28/03/2025,15000,15000,15000
Haryana,Jind,Narwana,Mango,Other,Medium,28/03/2025,15000,15000,15000
Haryana,Jind,Safidon,Banana,Other,Medium,28/03/2025,3000,3000,3000
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,28/03/2025,600,700,700
Haryana,Kaithal,Pundri,Tomato,Other,Non-FAQ,28/03/2025,300,400,350
Haryana,Kaithal,Siwan,Carrot,Other,FAQ,28/03/2025,900,1050,1000
Haryana,Kaithal,Siwan,"Peas Wet",Other,FAQ,28/03/2025,3000,3100,3000
Haryana,Kaithal,Siwan,Raddish,Other,FAQ,28/03/2025,1400,1500,1500
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,28/03/2025,1500,2000,2000
Haryana,Karnal,Gharaunda,Potato,Other,FAQ,28/03/2025,1000,1100,1100
Haryana,Karnal,Indri,Onion,Other,FAQ,28/03/2025,1600,2000,1700
Haryana,Kurukshetra,Ladwa,Capsicum,Capsicum,FAQ,28/03/2025,1800,2000,1900
Haryana,Kurukshetra,Ladwa,Cauliflower,Cauliflower,FAQ,28/03/2025,500,500,500
Haryana,Kurukshetra,Ladwa,Onion,Onion,Non-FAQ,28/03/2025,1600,1800,1700
Haryana,Kurukshetra,Ladwa,Pomegranate,Pomogranate,Medium,28/03/2025,10000,10000,10000
Haryana,Kurukshetra,Shahabad,Apple,Apple,Medium,28/03/2025,9000,13000,12500
Haryana,Kurukshetra,Shahabad,Banana,"Banana - Ripe",Medium,28/03/2025,2800,3000,2900
Haryana,Kurukshetra,Shahabad,Chikoos(Sapota),Sapota,Medium,28/03/2025,3000,4540,4000
Haryana,Kurukshetra,Shahabad,Lemon,Other,FAQ,28/03/2025,9500,9500,9500
Haryana,Kurukshetra,Shahabad,Orange,Orange,Medium,28/03/2025,4500,6000,5000
Haryana,Mahendragarh-Narnaul,Mohindergarh,Cauliflower,Cauliflower,FAQ,28/03/2025,600,1200,700
Haryana,Mahendragarh-Narnaul,Mohindergarh,Coriander(Leaves),Coriander,FAQ,28/03/2025,2000,2000,2000
Haryana,Mahendragarh-Narnaul,Mohindergarh,"Karbuja(Musk Melon)",Karbhuja,Medium,28/03/2025,1300,2000,1300
Haryana,Mahendragarh-Narnaul,Mohindergarh,"Long Melon(Kakri)",Other,FAQ,28/03/2025,900,1300,900
Haryana,Mahendragarh-Narnaul,Mohindergarh,"Mousambi(Sweet Lime)",Mousambi,Medium,28/03/2025,3000,3000,3000
Haryana,Mahendragarh-Narnaul,Mohindergarh,Onion,Onion,FAQ,28/03/2025,1100,1800,1200
Haryana,Mahendragarh-Narnaul,Mohindergarh,"Onion Green","Onion Green",FAQ,28/03/2025,1500,1500,1500
Haryana,Mahendragarh-Narnaul,Mohindergarh,Potato,Potato,FAQ,28/03/2025,900,950,900
Haryana,Mahendragarh-Narnaul,Mohindergarh,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,28/03/2025,2500,3000,2500
Haryana,Mahendragarh-Narnaul,Mohindergarh,"Water Melon","Water Melon",Medium,28/03/2025,1200,1800,1500
Haryana,Mahendragarh-Narnaul,Narnaul,Cabbage,Cabbage,FAQ,28/03/2025,1000,1000,1000
Haryana,Mahendragarh-Narnaul,Narnaul,Carrot,Carrot,FAQ,28/03/2025,1000,1000,1000
Haryana,Mahendragarh-Narnaul,Narnaul,Grapes,Green,Medium,28/03/2025,5000,7000,7000
Haryana,Mahendragarh-Narnaul,Narnaul,Mango,Other,Medium,28/03/2025,8000,10000,10000
Haryana,Mahendragarh-Narnaul,Narnaul,"Mousambi(Sweet Lime)",Mousambi,Medium,28/03/2025,3000,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,Onion,Onion,Non-FAQ,28/03/2025,1000,1200,1200
Haryana,Mahendragarh-Narnaul,Narnaul,Orange,Orange,Medium,28/03/2025,5000,5000,5000
Haryana,Mahendragarh-Narnaul,Narnaul,"Sponge gourd","Sponge gourd",FAQ,28/03/2025,2000,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,"Tender Coconut","Tender Coconut",Medium,28/03/2025,4000,5000,5000
Haryana,Mewat,Hathin,Mustard,Other,FAQ,28/03/2025,5950,5950,5950
Haryana,Mewat,Punhana,"Bottle gourd","Bottle Gourd",FAQ,28/03/2025,800,800,800
Haryana,Mewat,Punhana,Carrot,Other,FAQ,28/03/2025,1000,1000,1000
Haryana,Mewat,Punhana,Chikoos(Sapota),Other,Medium,28/03/2025,4000,5000,4500
Haryana,Mewat,Punhana,Grapes,Other,Medium,28/03/2025,5000,5000,5000
Haryana,Mewat,Punhana,Tinda,Other,FAQ,28/03/2025,1000,1000,1000
Haryana,Mewat,Punhana,Tomato,Other,FAQ,28/03/2025,1000,1000,1000
Haryana,Palwal,Hassanpur,Brinjal,Brinjal,FAQ,28/03/2025,1000,1000,1000
Haryana,Palwal,Hassanpur,Cauliflower,Cauliflower,FAQ,28/03/2025,800,800,800
Haryana,Palwal,Hassanpur,Pumpkin,Pumpkin,FAQ,28/03/2025,800,800,800
Haryana,Panchkula,Barwala,Brinjal,Other,FAQ,28/03/2025,1000,1200,1100
Haryana,Panchkula,"Raipur Rai",Cauliflower,Cauliflower,FAQ,28/03/2025,1000,1200,1000
Haryana,Panchkula,"Raipur Rai",Tomato,Other,FAQ,28/03/2025,1500,1800,1500
Haryana,Panipat,Madlauda,Mustard,Mustard,Non-FAQ,28/03/2025,5950,5950,5950
Haryana,Panipat,Panipat,"Bottle gourd","Bottle Gourd",FAQ,28/03/2025,500,900,700
Haryana,Panipat,Panipat,Tomato,Other,FAQ,28/03/2025,600,1000,800
Haryana,Panipat,Samalkha,Carrot,Carrot,FAQ,28/03/2025,1000,1000,1000
Haryana,Panipat,Samalkha,Tomato,Local,FAQ,28/03/2025,800,800,800
Haryana,Rewari,Kosli,Carrot,Other,FAQ,28/03/2025,1000,1000,1000
Haryana,Rewari,Rewari,Tomato,Other,Non-FAQ,28/03/2025,500,1000,750
Haryana,Rohtak,Meham,Cabbage,Cabbage,FAQ,28/03/2025,500,500,500
Haryana,Rohtak,Meham,Spinach,Other,FAQ,28/03/2025,800,800,800
Haryana,Rohtak,Rohtak,Grapes,Other,Large,28/03/2025,4000,7000,5000
Haryana,Rohtak,Rohtak,Pineapple,Other,Large,28/03/2025,2000,3000,2500
Haryana,Rohtak,Rohtak,Potato,Other,FAQ,28/03/2025,500,1000,700
Haryana,Rohtak,Rohtak,Tomato,Other,FAQ,28/03/2025,500,1000,700
Haryana,Rohtak,Rohtak,"Water Melon",Other,Large,28/03/2025,1500,3000,2000
Haryana,Sirsa,Ellanabad,Cotton,American,FAQ,28/03/2025,6870,7350,7290
Haryana,Sirsa,Ellanabad,Onion,Local,FAQ,28/03/2025,1050,2000,1400
Haryana,Sirsa,kalanwali,"Bottle gourd",Other,FAQ,28/03/2025,1200,1500,1500
Haryana,Sirsa,kalanwali,Raddish,Other,FAQ,28/03/2025,500,500,500
Haryana,Sirsa,"New Grain Market , Sirsa",Cotton,American,FAQ,28/03/2025,7000,7398,7250
Haryana,Sirsa,Sirsa,Brinjal,Other,FAQ,28/03/2025,1400,2500,2200
Haryana,Sirsa,Sirsa,Cucumbar(Kheera),Other,FAQ,28/03/2025,900,2000,1500
Haryana,Sirsa,Sirsa,Mango,Other,Medium,28/03/2025,8000,10000,9000
Haryana,Sonipat,Ganaur,Capsicum,Capsicum,FAQ,28/03/2025,3000,3500,3200
Haryana,Sonipat,Ganaur,Pumpkin,Pumpkin,FAQ,28/03/2025,1200,1300,1200
Haryana,Sonipat,Ganaur,Spinach,Spinach,FAQ,28/03/2025,900,1000,1000
Haryana,Sonipat,Sonepat,Apple,Other,Medium,28/03/2025,8500,12000,12000
Haryana,Sonipat,Sonepat,"Bottle gourd",Other,FAQ,28/03/2025,1800,2000,2000
Haryana,Sonipat,Sonepat,Brinjal,Other,FAQ,28/03/2025,1000,2000,1000
Haryana,Sonipat,Sonepat,Cabbage,Other,FAQ,28/03/2025,600,700,600
Haryana,Sonipat,Sonepat,Onion,Other,FAQ,28/03/2025,1200,2000,1200
Haryana,Sonipat,Sonepat(Kharkhoda),Apple,Other,Medium,28/03/2025,6000,9000,7500
Haryana,Sonipat,Sonepat(Kharkhoda),Potato,Other,FAQ,28/03/2025,900,1100,1000
Haryana,"Yamuna Nagar",Chhachrauli,Ginger(Dry),Dry,FAQ,28/03/2025,5000,5000,5000
Haryana,"Yamuna Nagar",Chhachrauli,Tomato,Tomato,FAQ,28/03/2025,800,800,800
Haryana,"Yamuna Nagar",Jagadhri,Banana,Other,Medium,28/03/2025,2250,2500,2400
Haryana,"Yamuna Nagar",Jagadhri,Garlic,Average,FAQ,28/03/2025,3800,4000,4000
Haryana,"Yamuna Nagar",Jagadhri,Potato,Other,FAQ,28/03/2025,600,840,800
Haryana,"Yamuna Nagar",Jagadhri,Raddish,Other,FAQ,28/03/2025,800,900,900
Haryana,"Yamuna Nagar",Jagadhri,Tomato,Other,FAQ,28/03/2025,500,1200,850
Haryana,"Yamuna Nagar",Radaur,Carrot,Carrot,FAQ,28/03/2025,600,1200,1000
Haryana,"Yamuna Nagar",Radaur,"Green Chilli",Other,FAQ,28/03/2025,3000,3500,3200
Haryana,"Yamuna Nagar",Radaur,Pumpkin,Other,FAQ,28/03/2025,600,900,800
Haryana,"Yamuna Nagar",Radaur,Tomato,Other,FAQ,28/03/2025,1200,1500,1400
"Himachal Pradesh",Chamba,Chamba,"Bottle gourd",Other,FAQ,28/03/2025,2000,2500,2250
"Himachal Pradesh",Chamba,Chamba,Cucumbar(Kheera),Other,FAQ,28/03/2025,1500,2000,1750
"Himachal Pradesh",Chamba,Chamba,"Green Chilli",Other,FAQ,28/03/2025,5000,5500,5250
"Himachal Pradesh",Chamba,Chamba,"Karbuja(Musk Melon)",Other,Medium,28/03/2025,3500,4000,3750
"Himachal Pradesh",Chamba,Chamba,Pomegranate,Other,Medium,28/03/2025,10000,12000,11000
"Himachal Pradesh",Chamba,Chamba,Spinach,Other,FAQ,28/03/2025,2000,2500,2250
"Himachal Pradesh",Hamirpur,Hamirpur,Apple,Other,Medium,28/03/2025,15000,16000,15500
"Himachal Pradesh",Hamirpur,Hamirpur,"French Beans (Frasbean)",Other,FAQ,28/03/2025,5000,5000,5000
"Himachal Pradesh",Hamirpur,Hamirpur,Grapes,Green,Medium,28/03/2025,8000,8000,8000
"Himachal Pradesh",Hamirpur,Hamirpur,Pineapple,"Pine Apple",Medium,28/03/2025,5000,5200,5100
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Cauliflower,Other,FAQ,28/03/2025,1000,1200,1100
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Coriander(Leaves),Other,FAQ,28/03/2025,6000,7000,6500
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Onion,Other,FAQ,28/03/2025,2200,2600,2400
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Orange,Other,Medium,28/03/2025,8000,10000,9000
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Pineapple,Other,Medium,28/03/2025,5000,5200,5100
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Potato,Other,FAQ,28/03/2025,1000,2000,1500
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Raddish,Other,FAQ,28/03/2025,1200,1400,1300
"Himachal Pradesh",Kangra,Dharamshala,"Bitter gourd",Other,FAQ,28/03/2025,6000,7000,6500
"Himachal Pradesh",Kangra,Dharamshala,"Bottle gourd","Bottle Gourd",FAQ,28/03/2025,1800,2000,1900
"Himachal Pradesh",Kangra,Dharamshala,Onion,Other,FAQ,28/03/2025,2400,2800,2600
"Himachal Pradesh",Kangra,Dharamshala,Papaya,Other,Medium,28/03/2025,4500,5000,4750
"Himachal Pradesh",Kangra,Kangra,"Bitter gourd",Other,FAQ,28/03/2025,7000,7500,7200
"Himachal Pradesh",Kangra,Kangra,"Bottle gourd",Other,FAQ,28/03/2025,1500,2000,1800
"Himachal Pradesh",Kangra,Kangra,Carrot,Other,FAQ,28/03/2025,1800,2000,1900
"Himachal Pradesh",Kangra,Kangra,Cauliflower,Other,FAQ,28/03/2025,1000,1400,1200
"Himachal Pradesh",Kangra,Kangra,Cucumbar(Kheera),Other,FAQ,28/03/2025,1500,2500,2000
"Himachal Pradesh",Kangra,Kangra,Garlic,Average,FAQ,28/03/2025,10000,11000,11000
"Himachal Pradesh",Kangra,Kangra,Papaya,Other,Medium,28/03/2025,4000,5000,4500
"Himachal Pradesh",Kangra,Kangra,Pomegranate,Other,Medium,28/03/2025,12000,14000,13000
"Himachal Pradesh",Kangra,Kangra,Pumpkin,Other,FAQ,28/03/2025,1500,2500,2000
"Himachal Pradesh",Kangra,Kangra,Tomato,Other,FAQ,28/03/2025,1200,1500,1400
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cabbage,Cabbage,FAQ,28/03/2025,1000,1100,1100
"Himachal Pradesh",Kangra,Kangra(Baijnath),Capsicum,Capsicum,FAQ,28/03/2025,3000,3500,3000
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Peas Wet",Other,FAQ,28/03/2025,3500,3500,3500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Potato,Potato,FAQ,28/03/2025,1100,1200,1200
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Cauliflower,Cauliflower,FAQ,28/03/2025,1200,1300,1250
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Coriander(Leaves),Coriander,FAQ,28/03/2025,4000,4200,4100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Cucumbar(Kheera),Cucumbar,FAQ,28/03/2025,2200,2600,2400
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Garlic,Average,FAQ,28/03/2025,9500,10000,9700
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Mango,Safeda,Medium,28/03/2025,15000,15500,15200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Bottle gourd","Bottle Gourd",FAQ,28/03/2025,1500,2000,1700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Coriander(Leaves),Coriander,FAQ,28/03/2025,4000,4500,4200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Ginger(Green),"Green Ginger",FAQ,28/03/2025,5500,6000,5700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Papaya,Other,Medium,28/03/2025,4000,4500,4200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Spinach,Other,FAQ,28/03/2025,2400,2800,2600
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Tomato,Deshi,FAQ,28/03/2025,1200,1400,1300
"Himachal Pradesh",Kangra,Palampur,Apple,Apple,Medium,28/03/2025,13000,14000,13500
"Himachal Pradesh",Kangra,Palampur,"Bhindi(Ladies Finger)",Other,FAQ,28/03/2025,5800,6200,6000
"Himachal Pradesh",Kangra,Palampur,Cauliflower,Cauliflower,FAQ,28/03/2025,1100,1200,1150
"Himachal Pradesh",Kangra,Palampur,Garlic,Average,FAQ,28/03/2025,9000,10000,9500
"Himachal Pradesh",Kangra,Palampur,"Green Chilli","Green Chilly",FAQ,28/03/2025,4500,5000,4700
"Himachal Pradesh",Kangra,Palampur,Guava,Other,Medium,28/03/2025,8400,8500,8450
"Himachal Pradesh",Kangra,Palampur,"Karbuja(Musk Melon)",Karbhuja,Medium,28/03/2025,2800,3000,2900
"Himachal Pradesh",Kangra,Palampur,Orange,Other,Medium,28/03/2025,9500,10000,9700
"Himachal Pradesh",Kangra,Palampur,Papaya,Other,Medium,28/03/2025,5000,5500,5200
"Himachal Pradesh",Kullu,Bhuntar,Garlic,Other,FAQ,28/03/2025,9000,10000,9500
"Himachal Pradesh",Kullu,Bhuntar,Ginger(Dry),Other,FAQ,28/03/2025,5500,6000,5800
"Himachal Pradesh",Kullu,Bhuntar,Spinach,Other,FAQ,28/03/2025,1000,1200,1100
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)","Bhindi(Ladies Finger)",Other,FAQ,28/03/2025,6000,7000,6500
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Capsicum,Capsicum,FAQ,28/03/2025,2000,2500,2250
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Coriander(Leaves),Other,FAQ,28/03/2025,4000,4000,4000
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,28/03/2025,4000,4500,4250
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)","Peas cod",Other,FAQ,28/03/2025,1500,4000,2750
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Potato,Other,FAQ,28/03/2025,800,1000,900
"Himachal Pradesh",Mandi,Mandi(Mandi),Beetroot,Beetroot,FAQ,28/03/2025,1000,2000,1500
"Himachal Pradesh",Mandi,Mandi(Mandi),Cucumbar(Kheera),Cucumbar,FAQ,28/03/2025,1200,2500,2000
"Himachal Pradesh",Mandi,Mandi(Mandi),Grapes,Other,Medium,28/03/2025,5000,10000,8500
"Himachal Pradesh",Mandi,Mandi(Mandi),Guava,Guava,Medium,28/03/2025,7000,7500,7200
"Himachal Pradesh",Mandi,Mandi(Mandi),Mashrooms,Mashrooms,FAQ,28/03/2025,12500,15000,14000
"Himachal Pradesh",Mandi,Mandi(Mandi),"Peas cod","Peas cod",FAQ,28/03/2025,1500,3800,3200
"Himachal Pradesh",Mandi,Mandi(Mandi),Tomato,Tomato,FAQ,28/03/2025,1100,1600,1400
"Himachal Pradesh",Solan,Solan,"Bitter gourd",Other,FAQ,28/03/2025,3000,5000,4500
"Himachal Pradesh",Solan,Solan,Chikoos(Sapota),Other,Medium,28/03/2025,4000,6000,6000
"Himachal Pradesh",Solan,Solan,Coriander(Leaves),Other,FAQ,28/03/2025,1500,2500,2000
"Himachal Pradesh",Solan,Solan,Cucumbar(Kheera),Other,FAQ,28/03/2025,1200,2500,2000
"Himachal Pradesh",Solan,Solan,"French Beans (Frasbean)",Other,FAQ,28/03/2025,3000,4000,3500
"Himachal Pradesh",Solan,Solan,Garlic,Other,FAQ,28/03/2025,7000,8500,8000
"Himachal Pradesh",Solan,Solan,Pomegranate,Other,Medium,28/03/2025,10000,13000,12000
"Himachal Pradesh",Solan,Solan,Raddish,Other,FAQ,28/03/2025,1000,1500,1200
"Himachal Pradesh",Solan,Solan,Tomato,Other,FAQ,28/03/2025,800,1000,900
"Himachal Pradesh",Solan,Solan(Nalagarh),Banana,Other,Medium,28/03/2025,3400,3800,3600
"Himachal Pradesh",Solan,Solan(Nalagarh),Brinjal,Other,FAQ,28/03/2025,1800,2200,2000
"Himachal Pradesh",Solan,Solan(Nalagarh),Capsicum,Other,FAQ,28/03/2025,4000,4500,4200
"Himachal Pradesh",Solan,Solan(Nalagarh),Carrot,Carrot,FAQ,28/03/2025,1500,1800,1600
"Himachal Pradesh",Solan,Solan(Nalagarh),Cucumbar(Kheera),Other,FAQ,28/03/2025,2000,2500,2200
"Himachal Pradesh",Solan,Solan(Nalagarh),Ginger(Green),"Green Ginger",FAQ,28/03/2025,4000,5000,4500
"Himachal Pradesh",Solan,Solan(Nalagarh),Papaya,Other,Medium,28/03/2025,4000,4500,4200
"Himachal Pradesh",Una,Santoshgarh,Apple,Other,Large,28/03/2025,11000,11000,11000
"Himachal Pradesh",Una,Santoshgarh,Capsicum,Capsicum,FAQ,28/03/2025,2400,2400,2400
"Himachal Pradesh",Una,Santoshgarh,Cauliflower,Cauliflower,FAQ,28/03/2025,300,400,350
"Himachal Pradesh",Una,Santoshgarh,Chikoos(Sapota),Other,Large,28/03/2025,4700,4700,4700
"Himachal Pradesh",Una,Santoshgarh,Guava,Other,Large,28/03/2025,6500,6500,6500
"Himachal Pradesh",Una,Santoshgarh,Orange,Other,Large,28/03/2025,7500,7500,7500
"Himachal Pradesh",Una,Santoshgarh,Raddish,Raddish,FAQ,28/03/2025,600,800,700
"Himachal Pradesh",Una,Una,Brinjal,Brinjal,FAQ,28/03/2025,1900,2500,2200
"Himachal Pradesh",Una,Una,Cabbage,Cabbage,FAQ,28/03/2025,300,500,400
"Himachal Pradesh",Una,Una,Ginger(Green),"Green Ginger",FAQ,28/03/2025,5000,7000,6000
"Himachal Pradesh",Una,Una,Orange,Nagpuri,Medium,28/03/2025,9000,14000,11000
"Jammu and Kashmir",Jammu,Batote,Banana,Other,Medium,28/03/2025,4000,4500,4250
"Jammu and Kashmir",Jammu,Batote,Brinjal,Other,FAQ,28/03/2025,2000,2200,2100
"Jammu and Kashmir",Jammu,Batote,Cabbage,Other,FAQ,28/03/2025,1200,1400,1300
"Jammu and Kashmir",Jammu,Batote,Pomegranate,Other,Medium,28/03/2025,8000,10000,9000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore","Bitter gourd","Bitter Gourd",FAQ,28/03/2025,1600,1800,1700
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore","Bottle gourd","Bottle Gourd",FAQ,28/03/2025,1300,1700,1500
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cabbage,Cabbage,FAQ,28/03/2025,500,700,600
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,28/03/2025,10000,16000,14000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Seemebadnekai,Seemebadanekai,FAQ,28/03/2025,1300,1400,1350
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore","Suvarna Gadde",Suvarnagadde,FAQ,28/03/2025,3800,4000,3900
Karnataka,Bangalore,Ramanagara,Ashgourd,Ashgourd,FAQ,28/03/2025,1000,1600,1200
Karnataka,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,28/03/2025,1600,2400,2000
Karnataka,Bangalore,Ramanagara,Cabbage,Cabbage,FAQ,28/03/2025,500,800,600
Karnataka,Bangalore,Ramanagara,Carrot,Carrot,FAQ,28/03/2025,1600,2000,1800
Karnataka,Bangalore,Ramanagara,Cauliflower,Cauliflower,FAQ,28/03/2025,1600,2400,2000
Karnataka,Bangalore,Ramanagara,Ginger(Green),"Green Ginger",FAQ,28/03/2025,3000,4000,3600
Karnataka,Dharwad,Kalagategi,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,28/03/2025,8000,8000,8000
Karnataka,Dharwad,Kalagategi,Same/Savi,"Same/Savi Local",FAQ,28/03/2025,2600,2600,2600
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,28/03/2025,4000,4050,4024
Karnataka,Kolar,Malur,Gur(Jaggery),Achhu,FAQ,28/03/2025,4800,5000,4995
Kerala,Alappuzha,Aroor,Ashgourd,Other,FAQ,28/03/2025,2000,2200,2100
Kerala,Alappuzha,Aroor,Carrot,Other,FAQ,28/03/2025,5500,5700,5600
Kerala,Alappuzha,Chengannur,Beetroot,Beetroot,FAQ,28/03/2025,2800,3100,3000
Kerala,Alappuzha,Chengannur,"Bitter gourd",Other,FAQ,28/03/2025,4500,5200,5000
Kerala,Alappuzha,Chengannur,Capsicum,Other,FAQ,28/03/2025,0,0,7000
Kerala,Alappuzha,Chengannur,Ginger(Green),"Green Ginger",FAQ,28/03/2025,0,0,6000
Kerala,Alappuzha,Chengannur,Lemon,Lemon,FAQ,28/03/2025,0,0,8000
Kerala,Alappuzha,Cherthala,"Banana - Green","Banana - Green",FAQ,28/03/2025,3400,3600,3500
Kerala,Alappuzha,Cherthala,"Bitter gourd",Other,FAQ,28/03/2025,4500,4700,4600
Kerala,Alappuzha,Cherthala,Brinjal,Brinjal,FAQ,28/03/2025,3000,3200,3100
Kerala,Alappuzha,Cherthala,Cabbage,Cabbage,FAQ,28/03/2025,4000,4200,4100
Kerala,Alappuzha,Cherthala,Cauliflower,Cauliflower,FAQ,28/03/2025,4000,4200,4100
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,28/03/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,Ashgourd,Other,FAQ,28/03/2025,3000,3400,3000
Kerala,Alappuzha,Kayamkulam,Brinjal,Other,FAQ,28/03/2025,2400,2600,2500
Kerala,Alappuzha,Kayamkulam,Drumstick,Other,FAQ,28/03/2025,1600,1800,1700
Kerala,Alappuzha,Kayamkulam,Onion,Big,FAQ,28/03/2025,1900,2100,2000
